Student_ID,Age,Gender,Department,Family_Income,Previous_GPA,Study_Hours_Per_Week,Attendance_Percentage,Extracurricular_Activities,Part_Time_Job,Distance_From_Home,Internet_Access,Library_Usage_Hours,Social_Media_Hours,Final_Grade,Message_welcome
0.00917431192660545,0.22222222222222232,Female,Computer Science,0.15688525008289336,0.45018450184501835,0.3412837917447221,0.7332382310984309,Yes,No,0.19936608040602102,Yes,0.029661016949152547,0.4161073825503356,0.22091117128842963,1
0.010008340283569672,0.3333333333333335,Male,Computer Science,0.041013084398194205,0.8708487084870848,0.337810165365641,0.8388017118402282,No,No,0.1849019182029417,Yes,0.08474576271186442,0.2684563758389262,0.19990232790941476,1
0.010842368640533784,0.0,Male,Computer Science,0.39046598821639,0.7490774907749076,0.08423543969271768,0.6119828815977175,No,Yes,0.2691343922091095,No,0.3050847457627119,0.18120805369127516,0.31322275583258613,1
0.011676396997497895,0.0,Female,Engineering,0.16504705792333002,0.8081180811808117,0.019104945084946277,0.6447931526390871,No,Yes,0.4435551717168308,Yes,0.06355932203389832,0.08724832214765099,0.23746359334462325,1
0.012510425354462007,0.11111111111111116,Male,Business Administration,0.21197745300584078,,0.07555137374501483,0.9201141226818832,No,No,0.19596274812294354,Yes,0.0805084745762712,0.42953020134228187,0.14515200880046675,1
0.013344453711426119,0.0,Female,Computer Science,0.2866324890963349,0.33579335793357945,0.2787585169212616,0.5249643366619117,Yes,No,0.17554275442447861,Yes,0.08474576271186442,0.05369127516778524,0.1890795904111343,1
0.014178482068390341,0.3333333333333335,Male,Mathematics,0.07809829877317827,0.8154981549815499,0.09899835180381253,0.7532097004279601,No,No,0.38229519062143597,Yes,0.21610169491525427,0.06711409395973154,0.0,1
0.015012510425354453,0.11111111111111116,Female,Engineering,0.21593082867855232,0.24723247232472323,0.18149697830698963,0.5420827389443652,Yes,No,0.3218860425968106,Yes,0.35593220338983056,0.3355704697986577,0.20690527570241968,1
0.015846538782318564,0.0,Male,Computer Science,0.1348483689137144,0.6346863468634685,0.10855082434628566,0.7517831669044224,No,No,0.4903509906091462,Yes,0.5127118644067797,0.36912751677852346,0.24764969922535773,1
0.016680567139282676,0.5555555555555554,Female,Engineering,0.26967123217792743,0.9114391143911438,0.02692060443787884,0.6861626248216834,No,No,0.17213942214140113,Yes,0.33474576271186446,0.006711409395973155,0.23428043525689374,1
0.0175145954962469,0.22222222222222232,Male,Engineering,0.025403626903359094,0.7490774907749076,0.11115604413059653,0.9614835948644793,Yes,No,0.16873608985832364,Yes,0.1398305084745763,0.18120805369127516,0.39598486611355405,1
0.01834862385321101,0.3333333333333335,Female,Computer Science,0.1507383885530645,1.0,0.19799670360762503,0.6405135520684735,No,Yes,0.24871439851064459,Yes,0.25000000000000006,0.026845637583892617,0.28839412274829584,1
0.019182652210175122,0.0,Male,Business Administration,0.10694518835922157,0.933579335793358,0.06686730779731198,0.48787446504992865,No,No,0.2708360583506483,Yes,0.029661016949152547,0.18791946308724833,0.28521096466056634,1
0.020016680567139233,0.11111111111111116,Female,Arts,0.21060014793276713,0.5608856088560885,0.19452307722854392,0.81169757489301,Yes,No,0.23254857016602654,Yes,0.711864406779661,0.16107382550335572,0.11905011248108455,1
0.020850708924103345,0.3333333333333335,Female,Engineering,0.21547172698752773,0.7121771217712178,0.11723489029398851,0.7318116975748932,No,No,0.265731059926032,No,0.05932203389830509,0.5436241610738255,0.21645474996560826,1
0.021684737281067568,0.0,Male,Engineering,0.09914045961180401,0.6937269372693726,0.18757582447038162,0.6690442225392297,No,Yes,0.17469192135370923,Yes,0.23305084745762714,0.30201342281879195,0.20754190731996564,1
0.02251876563803168,0.3333333333333335,Male,Business Administration,0.09880888616828629,0.35424354243542433,0.1406818683527862,0.6547788873038516,No,Yes,0.23254857016602654,Yes,0.16525423728813562,0.3087248322147651,0.18462316908831294,1
0.02335279399499579,0.11111111111111116,Male,Computer Science,0.1495906343255031,0.4981549815498155,0.04602554952282512,0.7788873038516406,No,No,0.286151053624497,Yes,0.025423728813559324,0.48322147651006714,0.1833499058532212,1
0.024186822351959902,0.22222222222222232,Female,Computer Science,0.086056061417604,0.5793357933579335,0.08597225288225825,0.5991440798858774,No,No,0.2214877402460247,Yes,0.05932203389830509,0.4966442953020135,0.1063174801301664,1
0.025020850708924125,0.11111111111111116,Female,Business Administration,0.2689060626928865,0.25461254612546125,0.0833670330979474,0.827389443651926,Yes,No,0.2946593843321907,Yes,0.12288135593220341,0.24161073825503357,0.14706190365310445,1
0.025854879065888237,0.6666666666666665,Male,Computer Science,0.12589588593873544,0.7158671586715868,0.06426208801300111,0.8059914407988589,Yes,No,0.22574190559987156,No,0.046610169491525424,0.12751677852348994,0.3113128609799484,1
0.026688907422852348,0.22222222222222232,Male,Computer Science,,0.6494464944649445,0.13199780240508335,0.8131241084165479,No,No,0.09948811363447366,Yes,,0.3959731543624161,0.23364380363934778,1
0.02752293577981646,0.0,Male,Arts,0.12541127859820952,,0.3820989016989256,0.6433666191155492,Yes,No,0.19511191505217418,Yes,0.046610169491525424,0.3825503355704698,0.20563201246732793,1
0.02835696413678057,0.4444444444444442,Female,Mathematics,0.07700155584461958,0.7933579335793357,0.23186456080366616,0.7517831669044224,No,Yes,0.21638274182140846,Yes,0.0805084745762712,0.3288590604026846,0.24382990952008232,1
0.029190992493744794,0.0,Male,Arts,0.045476573060933,0.8634686346863467,0.25357472567292333,0.6875891583452212,Yes,No,0.15342109458447495,Yes,0.016949152542372885,0.24161073825503357,0.3335949675940552,1
0.030025020850708906,0.3333333333333335,Female,Mathematics,0.06537097967199736,0.7564575645756457,0.060788461633919974,0.8159771754636236,Yes,No,0.2904052189783438,Yes,0.1398305084745763,0.18791946308724833,0.24510317275517407,1
0.030859049207673017,0.0,Male,Computer Science,0.1723416736807203,,0.25617994545723416,0.2439372325249643,Yes,No,0.3874001890460522,No,0.1610169491525424,0.4966442953020135,0.2858475962781121,1
0.03169307756463713,0.0,Female,Mathematics,,0.8339483394833949,0.3143631873068433,0.7446504992867333,No,No,0.2053219119014066,Yes,0.0805084745762712,0.16107382550335572,0.17953011614794567,1
0.03252710592160135,0.3333333333333335,Male,Computer Science,0.19575585992297295,0.8560885608856088,0.059051648444379407,0.6861626248216834,No,No,0.1551227607260137,No,0.37288135593220345,0.12080536912751676,0.1973558014392311,1
0.03336113427856546,0.4444444444444442,Male,Mathematics,0.10666462621470657,0.7712177121771218,0.15197115408479991,0.5706134094151214,Yes,No,0.7013575921599504,Yes,0.08474576271186442,0.18120805369127516,0.27120506907455627,1
0.034195162635529575,0.3333333333333335,Female,Mathematics,0.2136353202234295,0.5239852398523985,0.15457637386911077,0.9129814550641941,No,Yes,0.18830525048601918,Yes,0.12288135593220341,0.10738255033557047,0.3889819183205491,1
0.035029190992493686,0.22222222222222232,Female,Arts,0.11834621368633153,0.7675276752767528,0.09118269245087995,0.6233951497860202,Yes,No,0.1661835906460155,Yes,0.07627118644067797,0.3825503355704698,0.3539671793555242,1
0.03586321934945791,0.22222222222222232,Female,Mathematics,0.10008416864335451,0.9704797047970479,0.12418214305215079,0.6718972895863053,No,Yes,0.20787441111371474,Yes,0.09322033898305085,0.24161073825503357,0.28903075436584175,1
0.03669724770642202,0.0,Male,Engineering,0.0700895248297498,0.5719557195571956,0.16065522003250277,0.6804564907275323,Yes,Yes,0.32018437645527187,No,0.2584745762711865,0.026845637583892617,0.2559259102534545,1
0.03753127606338613,0.11111111111111116,Male,Business Administration,0.04012038666564645,1.0,0.09552472542473138,0.8245363766048504,No,No,0.1934102489106354,Yes,0.029661016949152547,0.30201342281879195,0.3514206528853406,1
0.038365304420350244,0.22222222222222232,Female,Business Administration,0.12411049047363992,0.5867158671586716,0.2249173080455039,0.8288159771754637,No,Yes,0.2580735622891077,No,0.20762711864406783,0.18120805369127516,0.3049465448044894,1
0.039199332777314355,0.5555555555555554,Female,Engineering,0.1777233657255082,,0.032999450601270845,0.6704707560627676,No,No,0.2180844079629472,Yes,0.06355932203389832,0.2214765100671141,0.06939284631250381,1
0.04003336113427858,0.3333333333333335,F,Computer Science,0.1509679393985768,0.5571955719557196,0.0833670330979474,0.7203994293865907,Yes,No,0.16533275757524615,Yes,0.029661016949152547,0.26174496644295303,0.16425095732684392,1
0.04086738949124269,0.0,Male,Engineering,0.12191700461652258,0.7527675276752768,0.18410219809130046,0.9172610556348075,No,Yes,0.20021691347679038,No,0.09745762711864407,0.14093959731543626,0.27056843745701037,1
0.0417014178482068,0.3333333333333335,Male,Mathematics,0.08284234958043207,,0.35604670385581705,0.7974322396576319,No,No,0.3142285449598862,Yes,0.23305084745762714,0.12080536912751676,0.10822737498280416,1
0.04253544620517091,0.22222222222222232,Female,Computer Science,0.23419287372152933,0.5830258302583027,0.23446978058797702,0.6818830242510701,No,No,0.2699852252798789,Yes,0.09745762711864407,0.3288590604026846,0.17571032644267032,1
0.043369474562135135,0.11111111111111116,Male,Arts,0.06103501925676538,0.46125461254612543,0.12244532986261024,0.7203994293865907,Yes,No,0.16533275757524615,Yes,0.05084745762711865,0.07382550335570469,0.19098948526377202,1
0.04420350291909925,0.4444444444444442,Male,Mathematics,0.25870380289234063,0.7343173431734316,0.0998667583985828,0.8002853067047075,Yes,No,0.17213942214140113,No,0.5720338983050848,0.09395973154362415,0.22473096099370515,1
0.04503753127606336,0.5555555555555554,Male,Mathematics,0.07927155865024102,0.9261992619926198,0.08684065947702853,0.5977175463623394,No,Yes,0.28019522212911135,Yes,0.18220338983050852,0.11409395973154363,0.22282106614106734,1
0.04587155963302747,0.4444444444444442,Male,Mathematics,0.09592674777463209,0.8487084870848709,0.08770906607179883,0.6661911554921542,Yes,No,0.36357686306450976,Yes,0.14830508474576273,0.42953020134228187,0.2221844345235215,1
0.04670558798999158,0.11111111111111116,Male,Engineering,0.05330680745785192,0.18081180811808117,0.016499725300635423,0.3509272467902996,Yes,No,0.20362024575986787,Yes,0.22881355932203393,0.5100671140939598,0.307493071274673,1
0.047539616346955804,0.22222222222222232,Male,Mathematics,0.11490295100364731,1.0,0.3464942313133439,0.6390870185449358,Yes,No,0.26488022685526263,Yes,0.25000000000000006,0.11409395973154363,0.2240943293761592,1
0.048373644703919916,0.3333333333333335,Male,Arts,0.2906113704185477,0.7712177121771218,0.10594560456197481,0.9400855920114122,No,No,0.17299025521217049,Yes,0.08474576271186442,0.09395973154362415,0.2151814867305165,1
0.04920767306088403,0.4444444444444442,Female,Computer Science,0.22151656591935118,,0.05557802206529826,0.48359486447931527,Yes,No,0.1968135811937129,Yes,0.29237288135593226,0.24161073825503357,0.14133221909519128,1
0.05004170141784814,0.22222222222222232,Male,Engineering,0.29114698905807634,0.7380073800738007,0.15023434089525936,0.0,No,No,0.15342109458447495,Yes,0.0211864406779661,0.18120805369127516,0.32277223009577477,1
0.05087572977481236,0.22222222222222232,Male,Arts,0.22238375800239754,0.7453874538745389,0.05992005503914969,0.46362339514978607,No,No,0.3354993717291205,Yes,0.23728813559322037,0.389261744966443,0.19289938011640978,1
0.05170975813177647,0.0,Female,Computer Science,0.07307368582140944,0.5571955719557196,0.21015439593440902,0.5064194008559202,Yes,No,0.21468107567986972,Yes,0.08898305084745764,0.31543624161073824,0.1617044308566603,1
0.052543786488740585,0.0,Female,Engineering,0.12921162037391282,0.7490774907749076,0.05731483525483883,0.7061340941512126,No,Yes,0.36527852920604853,Yes,0.38135593220338987,0.6711409395973155,0.26101896319382173,1
0.053377814845704696,0.4444444444444442,Male,Engineering,0.09396281276302701,0.5719557195571956,0.18931263765992218,0.3922967189728959,Yes,Yes,0.3065710473229619,Yes,0.08474576271186442,0.10067114093959732,0.18589643232340475,1
0.05421184320266892,0.5555555555555554,Male,Computer Science,0.3560333613895478,0.6162361623616237,0.08597225288225825,0.47360912981455067,No,Yes,0.37463769298451166,Yes,0.326271186440678,0.389261744966443,0.20435874923223613,1
0.05504587155963303,0.22222222222222232,F,Engineering,,0.5535055350553506,0.1363398353789348,0.8516405135520686,No,No,0.19170858276909666,Yes,,0.16107382550335572,0.2642021212815513,1
0.05587989991659714,0.5555555555555554,Female,Arts,0.27716989313132856,0.38745387453874536,0.1997335167971656,0.8416547788873039,No,No,0.17554275442447861,Yes,0.2796610169491526,0.08724832214765099,0.21963790805333783,1
0.056713928273561254,0.3333333333333335,Female,Engineering,0.27704236488382183,0.7380073800738007,0.07034093417639312,0.6390870185449358,Yes,Yes,0.0891138123790054,Yes,0.14830508474576273,0.15436241610738255,0.403624445524105,1
0.057547956630525365,0.11111111111111116,Female,Computer Science,0.4699670977121433,0.8339483394833949,0.19625989041808448,0.41369472182596295,No,No,0.31082521267680874,No,0.012711864406779664,0.16778523489932887,0.238736856579715,1
0.05838198498748959,0.3333333333333335,Female,Computer Science,0.12245262325605122,0.8191881918819188,0.017368131895405706,0.7803138373751786,No,No,0.3780410252675891,Yes,0.36016949152542377,0.48322147651006714,0.29157728083602535,1
0.0592160133444537,0.6666666666666665,Female,Business Administration,0.24913918432932894,0.8856088560885609,0.29873186860097817,0.8972895863052781,No,No,0.15342109458447495,Yes,0.38135593220338987,0.04697986577181208,0.09613137424943191,1
0.06005004170141781,0.22222222222222232,Male,Mathematics,0.6008110796541434,0.7749077490774907,0.22057527507165248,0.9044222539229672,No,Yes,0.2053219119014066,Yes,0.1016949152542373,0.11409395973154363,0.17889348453039983,1
0.06088407005838192,0.6666666666666665,Male,Computer Science,0.10582293978116153,0.5867158671586716,0.10247197818289368,0.7189728958630528,Yes,No,0.3227368756675799,Yes,,0.22818791946308725,0.1617044308566603,1
0.061718098415346145,0.0,Female,Engineering,0.049991073022674526,0.8892988929889301,0.2474958795095313,0.827389443651926,No,No,0.15937692607986054,No,0.3008474576271187,0.08724832214765099,0.17125390511984895,1
0.06255212677231026,0.4444444444444442,Female,Computer Science,0.03478970591986125,0.40590405904059046,0.2301277476141256,0.6091298145506421,Yes,No,0.25637189614756895,Yes,0.18644067796610173,0.6241610738255033,0.2762981220149236,1
0.06338615512927437,0.3333333333333335,Male,Business Administration,0.24921570127783307,0.5055350553505535,0.11028763753582624,0.594864479315264,Yes,No,0.2206369071752553,Yes,0.11864406779661017,0.6912751677852349,0.32340886171332067,1
0.06422018348623848,0.22222222222222232,Female,Arts,0.034662177672354424,0.4907749077490775,0.10941923094105596,0.8502139800285307,No,No,0.15342109458447495,Yes,0.21610169491525427,0.21476510067114093,0.27056843745701037,1
0.06505421184320259,0.3333333333333335,Male,Arts,0.12561532379422044,0.944649446494465,0.04949917590190627,0.8316690442225394,No,No,0.18320025206140295,Yes,0.1016949152542373,0.3355704697986577,0.2272774874638887,1
0.06588824020016681,0.0,Male,Computer Science,0.21123778917030125,0.915129151291513,0.11462967050967766,0.6804564907275323,No,No,0.19170858276909666,Yes,0.37288135593220345,0.5570469798657719,0.19608253820413934,1
0.06672226855713093,0.22222222222222232,Male,Business Administration,0.18078404366567197,0.8118081180811809,0.02605219784310856,0.45791726105563474,Yes,Yes,0.16448192450447677,No,0.11016949152542374,0.19463087248322147,0.3297751778887798,1
0.06755629691409504,0.3333333333333335,Male,Computer Science,0.2097074502002194,0.9409594095940959,0.1884442310651519,0.8288159771754637,Yes,Yes,0.27679188984603387,Yes,0.3008474576271187,0.31543624161073824,0.4029878139065591,1
0.06839032527105915,0.5555555555555554,Female,Engineering,0.18501798148289847,0.5092250922509225,0.19104945084946276,0.827389443651926,No,Yes,0.1849019182029417,Yes,0.14830508474576273,0.07382550335570469,0.914185696006669,1
0.06922435362802337,0.11111111111111116,Male,Engineering,,0.7822878228782288,0.01823653849017599,0.8516405135520686,No,No,0.0,Yes,0.19491525423728817,0.026845637583892617,0.31640591392031564,1
0.07005838198498748,0.11111111111111116,Female,Computer Science,0.08243425918841024,0.6752767527675276,0.27962692351603186,0.26676176890156916,Yes,No,0.44100267250452263,Yes,0.5593220338983051,0.4161073825503356,0.27056843745701037,1
0.0708924103419516,0.11111111111111116,Female,Business Administration,0.10138495676792411,0.8929889298892988,0.0651304946077714,0.9700427960057063,No,No,0.22914523788294905,Yes,0.08898305084745764,0.20134228187919465,0.3024000183343057,1
0.0717264386989157,0.4444444444444442,Female,Business Administration,,0.6789667896678966,0.5193071436726306,0.8616262482168331,Yes,No,0.029298866578342672,No,0.2838983050847458,0.6778523489932885,0.15533811468120123,1
0.07256046705587982,0.3333333333333335,Male,Mathematics,0.2670696559287883,0.6199261992619927,0.13112939581031308,0.8145506419400856,No,No,0.3133777118891169,Yes,,0.13422818791946312,0.20690527570241968,1
0.07339449541284404,0.11111111111111116,Male,Mathematics,0.2782411304103859,0.8228782287822878,0.28136373670557246,0.8716119828815978,No,No,0.45631766777837135,Yes,0.27542372881355937,0.06711409395973154,0.2743882271622859,1
0.07422852376980815,0.4444444444444442,Male,Computer Science,0.21302318463539674,0.9003690036900369,0.0477623627123657,0.8644793152639088,No,Yes,0.15342109458447495,Yes,0.39406779661016955,0.389261744966443,0.3367781256817847,1
0.07506255212677226,0.3333333333333335,Female,Arts,,0.5571955719557196,0.08597225288225825,0.884450784593438,Yes,Yes,0.22489107252910218,Yes,0.16525423728813562,0.6375838926174496,0.18207664261812934,1
0.07589658048373638,0.4444444444444442,Female,Business Administration,0.06873772540617747,,0.07034093417639312,0.5606276747503567,No,No,0.2699852252798789,Yes,0.2627118644067797,0.07382550335570469,0.08912842645642693,1
0.0767306088407006,0.11111111111111116,Male,Business Administration,0.42974468844849134,0.46863468634686345,0.025183791248338274,0.9358059914407988,No,No,0.19851524733525164,Yes,0.326271186440678,0.10067114093959732,0.20626864408487378,1
0.07756463719766471,0.22222222222222232,Female,Arts,0.3966893666947229,0.1512915129151291,0.03386785719604113,0.8174037089871613,No,No,0.33805187094142863,Yes,0.14830508474576273,0.5436241610738255,0.32149896686068286,1
0.07839866555462882,0.22222222222222232,Male,Mathematics,0.2526079526615146,0.7490774907749076,0.0998667583985828,0.6932952924393723,No,No,0.6035117890214727,Yes,0.05932203389830509,0.8187919463087249,0.12350653380390592,1
0.07923269391159293,0.0,Female,Mathematics,,,0.14676071451617823,0.6932952924393723,Yes,No,0.5158759827322275,Yes,0.046610169491525424,0.32214765100671144,0.15470148306365533,1
0.08006672226855716,0.3333333333333335,Male,Engineering,0.0443288188333716,,0.04342032973851427,0.9058487874465051,No,No,0.18830525048601918,Yes,,0.12080536912751676,0.25656254187100047,1
0.08090075062552127,0.3333333333333335,Female,Business Administration,0.11306654423954907,0.27306273062730624,0.08163021990840683,0.6405135520684735,Yes,No,0.1814985859198642,Yes,0.4491525423728814,0.5100671140939598,0.23555369849198549,1
0.08173477898248538,0.3333333333333335,Male,Arts,0.09715101895069758,0.6273062730627308,0.059051648444379407,0.8031383737517832,No,Yes,0.5524618047753104,Yes,0.06779661016949153,0.17449664429530204,0.28966738598338754,1
0.08256880733944949,0.22222222222222232,Female,Business Administration,0.25049098375290124,,0.10507719796720454,0.818830242510699,Yes,No,0.22744357174141028,Yes,0.38983050847457634,0.12751677852348994,0.15088169335837986,1
0.0834028356964136,0.0,Female,Engineering,,1.0,0.17802335192790847,0.6947218259629102,No,No,0.1789460867075561,Yes,0.22033898305084748,0.14093959731543626,0.21963790805333783,1
0.08423686405337782,0.22222222222222232,Female,Business Administration,0.25589818144719056,0.4649446494464944,0.11897170348352909,0.8958630527817404,Yes,No,0.30572021425219253,Yes,0.15254237288135597,0.3557046979865772,0.3355048624466929,1
0.08507089241034194,0.22222222222222232,Male,Engineering,0.36414415793098176,0.981549815498155,0.06773571439208226,0.9529243937232525,Yes,Yes,0.19170858276909666,Yes,0.06779661016949153,0.22818791946308725,0.15342821982856353,1
0.08590492076730605,0.11111111111111116,Male,Computer Science,0.24663963067819525,0.915129151291513,0.2249173080455039,0.6947218259629102,Yes,No,0.18915608355678856,Yes,0.13135593220338987,0.3087248322147651,0.3571503374432537,1
0.08673894912427016,0.22222222222222232,Male,Computer Science,0.19223608029178463,0.5055350553505535,0.14328708813709706,0.8701854493580601,No,Yes,0.418881012664519,Yes,,0.3959731543624161,0.16297769409175217,1
0.08757297748123438,0.3333333333333335,Male,Mathematics,0.08016425638278879,0.4538745387453874,0.12244532986261024,0.7974322396576319,No,No,0.17213942214140113,Yes,0.11016949152542374,0.18120805369127516,0.3094029661273107,1
0.0884070058381985,0.6666666666666665,Male,Computer Science,0.0893717958527814,0.7822878228782288,0.04342032973851427,0.7574893009985735,No,Yes,0.1576752599383218,Yes,0.05084745762711865,0.436241610738255,0.21581811834806242,1
0.0892410341951626,0.3333333333333335,M,Engineering,0.3400923304511949,0.5166051660516605,0.20928598933963877,0.9914407988587732,Yes,Yes,0.18915608355678856,Yes,0.025423728813559324,0.2214765100671141,0.15724800953383894,1
0.09007506255212672,0.3333333333333335,Female,Computer Science,,0.7269372693726937,0.15370796727434047,0.8773181169757491,No,No,0.2682835591383401,Yes,0.39830508474576276,0.14093959731543626,0.20626864408487378,1
0.09090909090909083,0.22222222222222232,Male,Computer Science,0.15673221618588518,0.5977859778597787,0.1589184068429622,0.5420827389443652,No,Yes,0.1661835906460155,Yes,0.12288135593220341,0.05369127516778524,0.2858475962781121,1
0.09174311926605505,0.0,Male,Computer Science,0.12176397071951439,0.3099630996309962,0.09205109904565026,0.9101283880171185,Yes,Yes,0.23084690402448776,Yes,0.20338983050847462,0.17449664429530204,0.24382990952008232,1
0.09257714762301916,0.22222222222222232,Male,Computer Science,0.029101946081056956,0.21033210332103325,0.07902500012409597,0.746077032810271,No,Yes,0.2750902237044951,Yes,0.0805084745762712,0.5838926174496645,0.3297751778887798,1
0.09341117597998327,0.3333333333333335,Female,Mathematics,0.07503762083301452,,0.34736263790811417,0.7731811697574895,No,Yes,0.3899526882583603,Yes,0.11864406779661017,0.3825503355704698,0.3539671793555242,1
0.09424520433694739,0.7777777777777777,Male,Business Administration,0.4915193715407963,0.5793357933579335,0.07815659352932568,0.6776034236804567,Yes,No,0.1823494189906336,Yes,0.05084745762711865,0.3087248322147651,0.15406485144610943,1
0.09507923269391161,0.22222222222222232,Female,Mathematics,,0.5830258302583027,0.035604670385581697,0.5920114122681883,Yes,No,0.3661293622768179,Yes,0.516949152542373,0.08053691275167785,0.14833516688819626,1
0.09591326105087572,0.3333333333333335,Male,Engineering,0.18126865100619788,,0.12678736283646166,0.7161198288159774,No,No,0.18320025206140295,No,0.30932203389830515,0.14093959731543626,0.1445153771829208,1
0.09674728940783983,0.22222222222222232,Female,Business Administration,0.29606957941183976,0.96309963099631,0.10941923094105596,0.7475035663338088,Yes,No,0.09030053776543864,Yes,0.0805084745762712,0.348993288590604,0.17571032644267032,1
0.09758131776480394,0.0,Female,Engineering,0.06440176499094549,0.6457564575645756,0.23186456080366616,0.9300998573466479,No,No,0.2206369071752553,No,0.05084745762711865,0.40939597315436244,0.3291385462712338,1
0.09841534612176817,0.5555555555555554,Male,Engineering,0.18073303236666924,0.6309963099630997,0.09812994520904224,0.8687589158345221,No,No,0.16448192450447677,Yes,0.025423728813559324,0.389261744966443,0.28712085951320404,1
0.09924937447873228,0.4444444444444442,Female,Arts,0.2843879919402148,0.8154981549815499,0.17454972554882733,0.4664764621968616,No,No,0.30912354653526997,Yes,0.16525423728813562,0.26174496644295303,0.20308548599714427,1
0.10008340283569639,0.4444444444444442,Male,Business Administration,0.16201188563266763,0.40590405904059046,0.2926530224375862,0.7018544935805993,No,No,0.18064775284909484,Yes,0.2796610169491526,0.10738255033557047,0.24382990952008232,1
0.1009174311926605,0.11111111111111116,Female,Business Administration,0.82130741959344,0.7527675276752768,0.14676071451617823,0.7888730385164051,Yes,No,0.17384108828293987,Yes,0.25423728813559326,0.40939597315436244,0.3520572845028865,1
0.10175145954962461,0.5555555555555554,Male,Mathematics,,0.8265682656826567,0.04602554952282512,0.5549215406562054,No,No,0.206172744972176,Yes,0.09322033898305085,0.14093959731543626,0.39025518155564093,1
0.10258548790658883,0.0,Female,Mathematics,0.30494554543831465,,0.15023434089525936,0.6818830242510701,Yes,Yes,0.2844493874829582,Yes,0.11864406779661017,0.4161073825503356,0.2642021212815513,1
0.10341951626355295,0.4444444444444442,Female,Mathematics,0.1436223123421838,0.2767527675276753,0.0824986265031771,0.9671897289586306,No,Yes,0.18320025206140295,No,0.046610169491525424,0.17449664429530204,0.04138105514048396,1
0.10425354462051706,0.7777777777777777,Female,Business Administration,0.25806616165480656,0.5350553505535056,0.13286620899985363,0.9415121255349501,No,No,0.17469192135370923,Yes,,0.651006711409396,0.26738527936928086,1
0.10508757297748117,0.11111111111111116,Female,Arts,0.21174790216032854,,0.11028763753582624,0.6947218259629102,No,No,0.15342109458447495,No,0.39830508474576276,0.16107382550335572,0.31576928230276985,1
0.10592160133444539,0.11111111111111116,Male,Engineering,0.09730405284770577,0.7269372693726937,0.03473626379081142,0.7660485021398005,No,Yes,0.23084690402448776,Yes,0.00847457627118644,0.15436241610738255,0.26165559481136774,1
0.1067556296914095,0.3333333333333335,Male,Engineering,0.18580865661744078,0.8118081180811809,0.09726153861427196,0.7132667617689017,No,No,0.2206369071752553,Yes,0.06779661016949153,0.20805369127516782,0.2998534918641221,1
